date,TA_f,VPD_f,SW_IN_f,FC_2_f,GPP_FC_2_rei_f,RECO_FC_2_rei_f,GPP_FC_2_fal_f,RECO_FC_2_fal_f,GPP_FC_2_las_f,RECO_FC_2_las_f
2021-03-09,292.167256944444,1131.1478963675197,,-0.7994684698695059,1.6406933633067995,0.8412248934372926,1.6830828957228723,0.8836144258533664,2.166271450376034,1.3668029805065258
2021-03-10,291.8093611111106,1160.4923641598898,,-1.2164715877799992,2.0036496573657088,0.7871780695857087,2.098330022205941,0.8818584344259418,2.448045913058975,1.2315743252789735
2021-03-11,292.38456944444397,1215.2817494958072,,-1.4512654315536837,2.2131258155407862,0.7618603839871021,2.3879266608819036,0.9366612293282203,2.5754083655745528,1.1241429340208677
2021-03-12,293.3402222222217,1317.0076731069182,,-1.3993127268936838,2.1766505498281443,0.7773378229344603,2.413175490666919,1.0138627637732351,2.4698578041856294,1.0705450772919445
2021-03-13,293.69580555555507,1370.6653575581379,,-1.3507439615845929,2.0741271290495056,0.7233831674649122,2.390766439259132,1.0400224776745395,2.348924704018892,0.9981807424342977
2021-03-14,293.88059027777723,1433.9545208333318,,-1.2050498201366227,2.0255602466636358,0.8205104265270124,2.2542719596575016,1.049222139520879,2.2802639592306284,1.075214139094004
2021-03-15,293.8706736111106,1455.3663333333318,,-1.2910540886280513,2.2872729531265157,0.9962188644984641,2.3427872503689704,1.0517331617409187,2.527090837833138,1.2360367492050852
2021-03-16,294.51718055555506,1525.4270902777762,,-1.0678533343485708,2.4011655884928627,1.3333122541442919,2.1692888946491125,1.1014355603005408,2.6144418880494165,1.546588553700845
2021-03-17,294.8482333937192,1527.7374045893705,,-0.7309268420914282,2.535416803428158,1.8044899613367298,1.8537741947746376,1.1228473526832088,2.722563287981732,1.9916364458903033
2021-03-18,294.39472644927474,1530.888772644926,,-0.9314643568799997,2.6090608711344827,1.677596514254483,2.015951999820623,1.0844876429406227,2.7888637566666756,1.8573993997866751
2021-03-19,293.0099139492748,1423.0072934782593,,-1.2642055211976622,2.793032387160087,1.528826865962425,2.2434748344080666,0.9792693132104042,2.9826959922907297,1.7184904710930669
2021-03-20,291.6259166666661,1321.5854236111095,,-1.8406361288890913,2.854394460962157,1.0137583320730663,2.716424383128006,0.8757882542389153,3.0643641746302666,1.2237280457411743
2021-03-21,290.6295902777772,1215.6890694444428,,-2.0241214168090917,3.00823358215055,0.9841121653414596,2.824531642980585,0.8004102261714946,3.229403974464877,1.2052825576557853
2021-03-22,290.8031480496448,1204.9878249113456,,-1.8220286751900006,2.9408883260989014,1.1188596509089013,2.629980473941092,0.8079517987510925,3.1823843338221867,1.360355658632186
2021-03-23,291.2637484284327,1169.3555972461807,,-1.5750840418057719,3.1967130658074985,1.6216290240017275,2.4007636020546115,0.8256795602488399,3.458836096718515,1.8837520549127431
2021-03-24,292.00031850419026,1165.7862548689197,,-1.5717284082281016,3.37923267295659,1.8075042647284894,2.453013549579824,0.8812851413517228,3.664069029066603,2.0923406208385007
2021-03-25,292.13442488716896,1144.8962895590214,,-2.247861703103338,3.9377027777363978,1.689841074633061,3.176107570756688,0.928245867653351,4.2738965216147555,2.0260348185114174
2021-03-26,292.775057221147,1307.2427265917988,,-2.703774685893281,3.9290915085134817,1.2253168226202014,3.7253064484528458,1.0215317625595655,4.876456473929701,2.1726817880364186
2021-03-27,294.1874246453894,1515.5488328579486,,-2.8695890891909515,4.056541269601008,1.1869521804100576,4.007563724939516,1.1379746357485656,8.050336193202844,5.180747104011892
2021-03-28,295.79979343971564,1701.7651102245845,,-2.883316515925715,4.0189395507693675,1.135623034843652,4.1092685667167075,1.225952050790993,11.862615378888298,8.979298862962585
2021-03-29,296.6764843380608,1676.5819703014167,,-2.9691718902,4.230304716895897,1.2611328266958959,4.238018089529558,1.268846199329559,16.06728832552647,13.098116435326466
2021-03-30,296.5697829491719,1586.2407480791946,,-2.9212850756,3.9837172135761763,1.0624321379761767,4.179920096057017,1.2586350204570167,16.30557937530897,13.384294299708962
2021-03-31,296.7379097222215,1673.6441874999985,,-2.8409688172000003,4.077238545700911,1.2362697285009114,4.125652182742544,1.284683365542545,16.645963049295506,13.804994232095495
2021-04-01,296.36784722222154,1577.4620138888874,,-3.515250631085715,4.48752940100605,0.9722787699203362,4.765996614136605,1.2507459830508907,14.373477419299372,10.858226788213651
2021-04-02,295.4845624999994,1442.157326388887,,-4.442639120135429,5.29493208795673,0.8522929678213019,5.635728870089163,1.193089749953734,13.238391165648816,8.79575204551338
2021-04-03,294.41894444444387,1211.286451388887,,-5.456591820375429,5.596767638482528,0.1401758181070992,6.5557867986465235,1.0991949782710948,11.239285050126924,5.782693229751492
2021-04-04,293.75501388888824,1188.1752430555534,,-5.739459652879716,5.6625913053168295,-0.07686834756288434,6.79757155413315,1.058111901253434,11.186711552877242,5.4472518999975215
2021-04-05,294.1110763888882,1252.8111041666646,,-5.395113074367143,5.426101594305375,0.03098851993823082,6.472010373280598,1.0768972989134526,9.980803421403172,4.585690347036023
2021-04-06,294.77452083333264,1322.937402777776,,-4.893225358412287,5.48367972732794,0.5904543689156526,6.031349053810118,1.13812369539783,8.27290770709867,3.3796823486863783
2021-04-07,295.50842361111046,1405.087263888887,,-4.633627649702285,5.8406101541279325,1.2069825044256446,5.825438428518983,1.1918107788166965,6.850246794627097,2.216619144924806
2021-04-08,296.13888131313064,1528.9394248737356,,-4.654068745565142,6.073463882189562,1.4193951366244175,5.8548172402129595,1.2007484946478149,6.437435800470005,1.7833670549048566
2021-04-09,296.0002702020195,1495.3018415404022,,-4.469011814571428,6.053481299821168,1.584469485249737,5.657891395862793,1.188879581291364,6.289269079787193,1.8202572652157587
2021-04-10,296.0458327020195,1435.1934739281094,,-4.509189647005715,5.9822753478028226,1.4730857007971065,5.696021670203918,1.1868320231982026,6.108485729055459,1.599296082049739
2021-04-11,296.07590187198,1330.736696581472,,-4.983275144905716,6.37892837163328,1.3956532267275634,6.188153537718043,1.2048783928123283,6.429858480199193,1.4465833352934732
2021-04-12,296.33756521739065,1354.012509081472,,-4.781148304500001,6.34296679025119,1.5618184857511874,6.006489266584272,1.2253409620842717,6.34448785162726,1.5633395471272566
2021-04-13,296.76672493961286,1479.116953082654,,-4.198249226848572,6.066952098753515,1.8687028719049408,5.469276474260429,1.2710272474118571,6.06179453544009,1.8635453085915163
2021-04-14,296.45919806763214,1484.738611111109,,-3.3721289071981624,5.495179694254067,2.123050787055901,4.632395173339162,1.2602662661409998,5.518441893364266,2.1463129861661012
2021-04-15,296.1657474747468,1443.913361111109,,-4.067557616392448,5.688416603617043,1.6208589872245895,5.290022358372282,1.2224647419798338,5.75215178459126,1.6845941681988104
2021-04-16,295.44077525252465,1263.4442013888865,,-4.283023633016136,5.5142265604498375,1.231202927433695,5.446011354439878,1.1629877214237412,5.591037391858698,1.30801375884256
2021-04-17,295.6486919191913,1208.06434722222,,-4.909389347286545,6.061117448407951,1.1517281011213991,6.09376229067593,1.184372943389385,6.0974792372313305,1.1880898899447836
2021-04-18,295.5161597222216,1388.519452294684,,-4.212317181955637,5.770069821512183,1.5577526395565406,5.42233817573771,1.2100209937820718,5.718175559925098,1.5058583779694608
2021-04-19,295.8718194444438,1472.8391397946841,,-4.475993577210942,6.422065685553558,1.9460721083426102,5.698136210005726,1.2221426327947833,6.236054106251594,1.7600605290406526
2021-04-20,295.3981597222216,1489.094577294684,,-4.5720426596109425,6.650253116364884,2.078210456753936,5.759603184655337,1.187560525044393,6.310251114755887,1.7382084551449448
2021-04-21,295.1970874704486,1275.6716442080358,,-4.967053992461852,7.096809218144432,2.129755225682574,6.104873790285892,1.1378197978240394,6.6562043593566145,1.6891503668947625
2021-04-22,295.5149138593374,1307.3534705969248,,-4.995243409885195,7.146247132653578,2.1510037227683765,6.180173114726622,1.184929704841425,6.644463961937178,1.6492205520519818
2021-04-23,296.33873034869913,1454.3586705082723,,-4.509422296259481,6.865680709756487,2.3562584134970006,5.763266702201847,1.2538444059423657,6.355988642149607,1.8465663458901256
2021-04-24,296.92616371158323,1547.7189429669013,,-4.30263338177948,6.742994461553695,2.4403610797742084,5.617004429234793,1.3143710474553119,6.241770624119049,1.939137242339567
2021-04-25,296.54346926713885,1494.1966651891232,,-4.242014158974286,6.576585184185486,2.334571025211195,5.516911251594109,1.2748970926198224,6.091571275707327,1.8495571167330407
2021-04-26,295.57536111111045,1244.768958333331,,-4.547078363884572,6.618758237421396,2.0716798735368194,5.75120304301187,1.2041246791272984,6.139177604839308,1.5920992409547354
2021-04-27,295.7539652777771,1176.4763402777753,,-5.121627349644572,7.3143303980833965,2.1927030484388204,6.3352807684234165,1.2136534187788452,6.76980401857038,1.6481766689258075
2021-04-28,295.6492986111105,1205.5192499999978,,-5.274552040684572,7.640227267902618,2.365675227218041,6.473562565534924,1.199010524850353,7.0479073804688,1.7733553397842279
2021-04-29,295.3157222222216,1296.2557152777756,,-4.9974115548254545,7.59386975776233,2.5964582029368684,6.161077100989844,1.1636655461643899,6.987628309168788,1.9902167543433338
2021-04-30,294.30816666666607,1316.4180277777757,,-4.540605121574026,7.007072323645094,2.4664672020710614,5.623099945588024,1.082494824013997,6.416327894983321,1.8757227734092945
2021-05-01,293.14102083333273,1265.6298930555533,,-4.380558773414025,6.4897466783677205,2.1091879049536892,5.323941976972997,0.9433832035589713,5.999646899798893,1.6190881263848664
2021-05-02,292.7966527777772,1289.2319277777758,,-4.305119540869715,6.267945843247989,1.9628263023782697,5.2183816001677075,0.9132620592979922,5.799732513091958,1.4946129722222439
2021-05-03,293.03217361111047,1305.2969347222202,,-3.6471826088217036,5.684663104999857,2.0374804961781483,4.582186032072502,0.9350034232507974,5.25245064207062,1.605268033248916
2021-05-04,294.4971111111104,1438.5101944444425,,-2.869780443827159,5.21874519700164,2.348964753174476,3.9825757423715107,1.1127952985443514,4.712092347088558,1.8423119032613995
2021-05-05,295.94154166666596,1551.4285694444427,,-2.9169636366660163,5.372168267648367,2.4552046309823474,4.143776728358675,1.2268130916926585,4.861491100479824,1.9445274638138075
2021-05-06,296.5122013888883,1536.4625069444428,,-3.724604853416883,6.18181349699044,2.4572086435735527,5.010494623318094,1.2858897699012106,5.661066322651378,1.9364614692344955
2021-05-07,296.9471111111105,1660.9032638888873,,-3.8401038836657144,6.38251127788597,2.5424073942202514,5.181171396154569,1.341067512488855,5.814381074267611,1.9742771906018968
2021-05-08,296.6864999999994,1601.6476597222202,,-3.8952612342257154,6.576709475960134,2.681448241734415,5.245231991103399,1.3499707568776849,5.9376907490568245,2.0424295148311127
2021-05-09,296.4111195090433,1540.507725613693,,-3.7794462882942876,6.3958792757162755,2.616432987421986,5.052726805974937,1.2732805176806503,5.736271793340369,1.956825505046086
2021-05-10,294.98610562015443,1273.1918297803597,,-4.4320361643272745,7.118086914136079,2.686050749808802,5.5758926449620745,1.143856480634801,6.451876653404675,2.0198404890774055
2021-05-11,293.95639366363275,1198.9948222320506,,-4.518693117527274,7.2481093292836976,2.7294162117564214,5.556230941003878,1.0375378234766044,6.596674096749861,2.0779809792225916
2021-05-12,293.69423248792214,1224.1598674516888,,-4.585422456527273,7.673369731186831,3.087947274659554,5.64390015685769,1.0584777003304164,6.986636784672654,2.4012143281453846
2021-05-13,294.44354498792217,1329.0882146739111,,-4.069797931228572,7.286643437666953,3.216845506438377,5.175833303989453,1.1060353727608814,6.586628314836516,2.5168303836079473
2021-05-14,295.2110277777772,1348.9934513888868,,-3.908700749657143,7.239815733088366,3.331114983431219,5.086529342855094,1.1778285931979517,6.474254322631764,2.5655535729746233
2021-05-15,296.5198263888883,1590.262937499998,,-3.4319771626571427,6.796181650606556,3.36420448794941,4.739722818139808,1.3077456554826665,5.8921481429503695,2.46017098029323
2021-05-16,298.0278263888883,1851.804562499998,,-3.4033010558343655,6.953476570711673,3.5501755148773046,4.863565156039484,1.4602641002051195,5.851336972351082,2.44803591651672
2021-05-17,299.2089027777772,2086.7055486111094,,-3.1658358864863136,6.91940837515011,3.7535724886637927,4.725293873046559,1.559457986560248,5.6589691809500975,2.4931332944637883
2021-05-18,299.2342152777772,2102.9421805555535,,-3.1692729538005993,7.017959847389072,3.8486868935884684,4.726558696729817,1.5572857429292195,5.66944872934392,2.5001757755433247
2021-05-19,299.03923611111054,2084.528819444442,,-2.9309632619376624,6.884687393203625,3.953724131265958,4.470386400118792,1.5394231381811325,5.5219540500227815,2.5909907880851235
2021-05-20,298.74195537825,1936.0499408983424,,-2.6825957419542856,6.78055219807574,4.097956456121451,4.204075494393286,1.5214797524390022,5.479053102648901,2.7964573606946197
2021-05-21,298.4168651004722,1812.5206908983425,,-2.9221309208400004,7.054194502376355,4.132063581536349,4.410441034656359,1.4883101138163617,5.93795255447413,3.0158216336341344
2021-05-22,297.99319148936115,1849.4011561761206,,-2.993307805097144,7.298851957281985,4.305544152184837,4.425156442519337,1.4318486374221961,6.566044037961998,3.57273623286486
2021-05-23,297.0290069444439,1888.5818402777757,,-2.940497470800002,7.247102430683936,4.306604959883932,4.26784480007814,1.3273473292781413,6.752261859955843,3.8117643891558486
2021-05-24,296.1239999999995,1854.6992777777757,,-2.441424326127274,6.880272828761272,4.438848502633996,3.6895631817473977,1.2481388556201258,6.540547999724343,4.099123673597076
2021-05-25,295.9116874999995,1754.2537361111088,,-1.9186053207272737,6.37181433162585,4.453209010898573,3.1642865132446567,1.2456811925173858,6.052831315650472,4.134225994923203
2021-05-26,296.34487499999955,1751.5771111111087,,-1.1610786482415592,5.831389022988887,4.670310374747323,2.4711964774378554,1.3101178291962985,5.440401791456703,4.279323143215147
2021-05-27,296.29004861111065,1572.086666666664,,0.34244368519740176,4.514269414712695,4.856713099910093,0.9618059355811622,1.3042496207785663,3.779765710480221,4.1222093956776265
2021-05-28,17815.5959375,1129.7128124999974,,0.8487730480345445,4.320997427548464,5.169770475583005,0.439841609445752,1.2886146574802984,2.9054832876044827,3.754256335639031
2021-05-29,17816.40675,1167.7465555555534,,1.2546594018319472,4.316868519440148,5.57152792127209,0.11120095798693426,1.365860359818883,2.2929750807311295,3.547634482563081
2021-05-30,17818.090020833333,1466.3872013888868,,0.8313891655644148,5.249179748952926,6.080568914517336,0.7003992146596042,1.5317883802240206,2.739489329916603,3.570878495481022
2021-05-31,298.8980755023658,1713.1004166666646,,0.4947484127272717,5.678434443103176,6.173182855830443,1.0347823256725939,1.5295307383998675,3.08369940734314,3.5784478200704157
2021-06-01,298.2507213356992,1651.5701388888867,,-0.017685890755845257,6.013499720643526,5.995813829887674,1.4613774468967298,1.4436915561408863,3.4111135741980356,3.3934276834421944
2021-06-02,296.92016578014363,1522.667562499998,,0.0029886965142846833,5.943882701679915,5.946871398194194,1.3550449814369123,1.3580336779511988,3.3946585803731963,3.397647276887485
2021-06-03,296.4366157407426,1565.4844291666648,,0.14903901508831074,5.689375781503002,5.838414796591306,1.198390903310728,1.3474299183990406,3.106365600464193,3.2554046155525085
2021-06-04,296.4287998423974,1548.5211530141823,,0.47981482383116797,5.493713774808595,5.9735285986397555,0.9066471395800524,1.3864619634112223,2.956642213813208,3.4364570376443804
2021-06-05,297.32654925138087,1574.671959173602,,0.46070397196311585,5.513903579028271,5.974607550991382,0.9586395253345669,1.4193434972976846,3.132141857678647,3.5928458296417674
2021-06-06,298.65492907801604,1866.212893925375,,1.24481801594909,4.91016367771337,6.154981693662454,0.3000996466414958,1.5449176625905876,2.6667734646007837,3.911591480549878
2021-06-07,300.2032624113494,2205.612163428921,,2.086399201606233,4.232897553453302,6.31929675505953,-0.43166751872495857,1.6547316828812761,2.1746470400881206,4.261046241694358
2021-06-08,298.7286241134771,2024.6952322695008,,2.6499144081599995,2.443825393245225,5.093739801405218,-1.4008355951993734,1.2490788129606278,1.1183255024872631,3.768239910647266
