yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2018,8,29,13,0,3.0,0.134,,1.7111465831269124,-23012.112410360507,0.6869729976970653,0.24236999999999997,194.149
2018,8,29,13,30,3.0,0.134,,1.7111465831269124,-24834.184347826977,0.6869729976970653,0.28735,193.354
2018,8,29,14,0,3.0,0.134,,1.7111465831269124,-15328.659748113001,0.6869729976970653,0.3734,197.28099999999998
2018,8,29,14,30,3.0,0.134,,1.7111465831269124,-5042.843499524009,0.6869729976970653,0.24913000000000002,182.19400000000002
2018,8,29,15,30,3.0,0.134,,1.7111465831269124,-11768.296046344516,0.6869729976970653,0.22516999999999998,143.287
2018,8,29,16,0,3.0,0.134,,1.7111465831269124,-1437.240356275242,0.6869729976970653,0.14437,208.949
2018,8,29,17,0,3.0,0.134,,1.7111465831269124,-3493.8461276049156,0.6869729976970653,0.20267000000000002,200.347
2018,8,29,17,30,3.0,0.134,,1.7111465831269124,-602.7274717091346,0.6869729976970653,0.15587,188.985
2018,8,29,18,0,3.0,0.134,,1.7111465831269124,-1856.4053906527674,0.6869729976970653,0.18744,194.112
2018,8,29,18,30,3.0,0.134,,1.7111465831269124,173.69141658400872,0.6869729976970653,0.16410999999999998,185.041
2018,8,29,19,0,3.0,0.134,,1.7111465831269124,120.63480410706785,0.6869729976970653,0.10960999999999999,93.7084
2018,8,30,8,30,3.0,0.134,,1.7111465831269124,-303.66489155364417,0.6869729976970653,0.10002,176.705
2018,8,30,9,0,3.0,0.134,,1.7111465831269124,-995.8804220393628,0.6869729976970653,0.1351,210.113
2018,8,30,9,30,3.0,0.134,,1.7111465831269124,-6776.122380724757,0.6869729976970653,0.20451,204.524
2018,8,30,10,0,3.0,0.134,,1.7111465831269124,-16423.51549225453,0.6869729976970653,0.25844,198.863
2018,8,30,10,30,3.0,0.134,,1.7111465831269124,-31704.885496018458,0.6869729976970653,0.28948,205.035
2018,8,30,11,0,3.0,0.134,,1.7111465831269124,-35921.91605132933,0.6869729976970653,0.29779,185.87099999999998
2018,8,30,11,30,3.0,0.134,,1.7111465831269124,-69129.72787465442,0.6869729976970653,0.35035,198.85299999999998
2018,8,30,12,0,3.0,0.134,,1.7111465831269124,-95599.57678827764,0.6869729976970653,0.36617,203.773
2018,8,30,12,30,3.0,0.134,,1.7111465831269124,-72949.28413321081,0.6869729976970653,0.35939,197.87400000000002
2018,8,30,13,0,3.0,0.134,,1.7111465831269124,-75640.31310841402,0.6869729976970653,0.35002,206.861
2018,8,30,13,30,3.0,0.134,,1.7111465831269124,-84352.54455829093,0.6869729976970653,0.36562,191.345
2018,8,30,14,0,3.0,0.134,,1.7111465831269124,-70803.29727338855,0.6869729976970653,0.35555,194.213
2018,8,30,14,30,3.0,0.134,,1.7111465831269124,-88199.89239344213,0.6869729976970653,0.38555,199.158
2018,8,30,15,0,3.0,0.134,,1.7111465831269124,-102660.39831683789,0.6869729976970653,0.40251,199.842
2018,8,30,15,30,3.0,0.134,,1.7111465831269124,-29915.810983363845,0.6869729976970653,0.31872,195.7
2018,8,30,16,0,3.0,0.134,,1.7111465831269124,-12581.232106365691,0.6869729976970653,0.27360999999999996,193.007
2018,8,30,16,30,3.0,0.134,,1.7111465831269124,-21765.912539861063,0.6869729976970653,0.30337,199.447
2018,8,30,17,0,3.0,0.134,,1.7111465831269124,-8993.783503862227,0.6869729976970653,0.2725,195.34099999999998
2018,8,30,17,30,3.0,0.134,,1.7111465831269124,-1245.6685450537586,0.6869729976970653,0.22339,192.62900000000002
2018,8,30,18,0,3.0,0.134,,1.7111465831269124,-380.30037282473745,0.6869729976970653,0.14539000000000002,206.865
2018,8,30,18,30,3.0,0.134,,1.7111465831269124,-65.19300218782169,0.6869729976970653,0.11624000000000001,240.52200000000002
2018,8,31,8,0,3.0,0.134,,1.7111465831269124,-668.0550185776226,0.6869729976970653,0.13596,217.692
2018,8,31,9,0,3.0,0.134,,1.7111465831269124,-292.8535303888859,0.6869729976970653,0.14633,182.018
2018,8,31,9,30,3.0,0.134,,1.7111465831269124,-338.1422263886239,0.6869729976970653,0.1311,197.733
2018,8,31,10,0,3.0,0.134,,1.7111465831269124,-553.8338392554538,0.6869729976970653,0.17624,193.852
2018,8,31,10,30,3.0,0.134,,1.7111465831269124,-3025.898499135824,0.6869729976970653,0.26089,191.984
2018,8,31,11,0,3.0,0.134,,1.7111465831269124,-6072.370115093607,0.6869729976970653,0.30048,187.528
2018,8,31,11,30,3.0,0.134,,1.7111465831269124,-621.5304901949032,0.6869729976970653,0.12326,197.83599999999998
2018,8,31,12,0,3.0,0.134,,1.7111465831269124,-3963.389273872764,0.6869729976970653,0.20703000000000002,198.063
2018,8,31,12,30,3.0,0.134,,1.7111465831269124,-7298.898335988067,0.6869729976970653,0.22436999999999999,188.662
2018,8,31,13,0,3.0,0.134,,1.7111465831269124,-12391.366818014905,0.6869729976970653,0.23985,191.639
2018,8,31,13,30,3.0,0.134,,1.7111465831269124,-7027.979075630974,0.6869729976970653,0.22234,191.893
2018,8,31,14,0,3.0,0.134,,1.7111465831269124,-6918.723021394068,0.6869729976970653,0.2166,195.813
2018,8,31,14,30,3.0,0.134,,1.7111465831269124,-30879.049463042706,0.6869729976970653,0.32518,188.65900000000002
2018,8,31,15,0,3.0,0.134,,1.7111465831269124,-23691.10711076377,0.6869729976970653,0.29808,196.033
2018,8,31,15,30,3.0,0.134,,1.7111465831269124,-14001.369125992405,0.6869729976970653,0.30125,183.145
2018,8,31,16,0,3.0,0.134,,1.7111465831269124,-14872.246089384756,0.6869729976970653,0.31276,184.09099999999998
2018,8,31,16,30,3.0,0.134,,1.7111465831269124,-11581.577478657287,0.6869729976970653,0.29809,172.79
2018,8,31,17,0,3.0,0.134,,1.7111465831269124,-4688.8829398486905,0.6869729976970653,0.23931,182.095
2018,8,31,17,30,3.0,0.134,,1.7111465831269124,-4450.7834656367995,0.6869729976970653,0.23924,186.838
2018,8,31,18,30,3.0,0.134,,1.7111465831269124,-127.80712020494984,0.6869729976970653,0.17359000000000002,134.806
2018,8,31,20,30,3.0,0.134,,1.7111465831269124,346.72013599349367,0.6869729976970653,0.17256,68.0763
2018,9,1,7,30,3.0,0.134,,1.7111465831269124,163.42911247472213,0.6869729976970653,0.13126,120.566
2018,9,1,8,30,3.0,0.134,,1.7111465831269124,12.65506521162494,0.6869729976970653,0.14040999999999998,103.052
2018,9,1,10,0,3.0,0.134,,1.7111465831269124,-781.1127279204255,0.6869729976970653,0.18855,157.555
2018,9,1,10,30,3.0,0.134,,1.7111465831269124,-853.9968984395423,0.6869729976970653,0.1567,170.572
2018,9,1,11,0,3.0,0.134,,1.7111465831269124,-779.9083568749213,0.6869729976970653,0.13724,160.995
2018,9,1,11,30,3.0,0.134,,1.7111465831269124,-764.8867123799774,0.6869729976970653,0.12953,144.924
2018,9,1,12,0,3.0,0.134,,1.7111465831269124,-31819.812875047734,0.6869729976970653,0.27447,193.899
2018,9,1,12,30,3.0,0.134,,1.7111465831269124,-6372.503334988429,0.6869729976970653,0.21211999999999998,201.649
2018,9,1,13,0,3.0,0.134,,1.7111465831269124,-3319.2697080560606,0.6869729976970653,0.21529,203.331
2018,9,1,14,0,3.0,0.134,,1.7111465831269124,-2821.113049000947,0.6869729976970653,0.18475999999999998,189.392
2018,9,1,14,30,3.0,0.134,,1.7111465831269124,-3055.302501949,0.6869729976970653,0.19071,186.475
2018,9,1,15,0,3.0,0.134,,1.7111465831269124,-748.4013098268273,0.6869729976970653,0.12178,200.99099999999999
2018,9,1,15,30,3.0,0.134,,1.7111465831269124,-7000.102151576584,0.6869729976970653,0.21484,192.921
2018,9,1,16,0,3.0,0.134,,1.7111465831269124,-2065.7093126383506,0.6869729976970653,0.20205,171.3
2018,9,1,16,30,3.0,0.134,,1.7111465831269124,-398.26203706121885,0.6869729976970653,0.14637999999999998,179.577
2018,9,1,18,30,3.0,0.134,,1.7111465831269124,45.20223664736559,0.6869729976970653,0.10436,3.8182300000000002
2018,9,2,8,0,3.0,0.134,,1.7111465831269124,-402.52483949650025,0.6869729976970653,0.12372000000000001,83.4419
2018,9,2,8,30,3.0,0.134,,1.7111465831269124,-161.06331899923055,0.6869729976970653,0.1132,15.9475
2018,9,2,9,30,3.0,0.134,,1.7111465831269124,-2441.719967002675,0.6869729976970653,0.15325,192.37099999999998
2018,9,2,10,0,3.0,0.134,,1.7111465831269124,-13937.982750575828,0.6869729976970653,0.22118000000000002,201.705
2018,9,2,10,30,3.0,0.134,,1.7111465831269124,-8476.255882211703,0.6869729976970653,0.2403,193.442
2018,9,2,11,0,3.0,0.134,,1.7111465831269124,-8374.463843246038,0.6869729976970653,0.2056,195.31799999999998
2018,9,2,11,30,3.0,0.134,,1.7111465831269124,-10436.885134366645,0.6869729976970653,0.1882,199.78799999999998
2018,9,2,12,0,3.0,0.134,,1.7111465831269124,-92076.8608617382,0.6869729976970653,0.35658,196.377
2018,9,2,12,30,3.0,0.134,,1.7111465831269124,-133588.77841407494,0.6869729976970653,0.38606999999999997,190.917
2018,9,2,13,0,3.0,0.134,,1.7111465831269124,-104141.37323795693,0.6869729976970653,0.37538,196.15200000000002
2018,9,2,13,30,3.0,0.134,,1.7111465831269124,-72174.85181931025,0.6869729976970653,0.35126,194.479
2018,9,2,14,0,3.0,0.134,,1.7111465831269124,-80684.42427720518,0.6869729976970653,0.33916,195.024
2018,9,2,14,30,3.0,0.134,,1.7111465831269124,-63273.858150729524,0.6869729976970653,0.35666,188.041
