TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20230111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.082,-9.9,1.619,-11.645,0.15,-10.082,0.0,-9.9,1.619,0.0,-11.645,0.15,0.0,0.986969,-9999,-9999,0.0,0.0,0.0,-9999,-9999,268.166,268.166,0.0,-9999,-9999,238.935,238.935,0.0,-9999,-9999,0.301,0.301,0.0,97.587,97.587,0.0,1.904,1.904,0.0,3.47,3.47,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,10.5554,-9999,-9999,-9999,-9999,-9999,-9999,62.1545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43,5,0,0,0.213611,0.0,-9999,-9999,0.213611,0.0,-9999,-9999,0.201607,0.0,0.00158018,0.182854,0.190829,0.193772,0.20435,0.207642,0.213611,0.213611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317703,0.614692,0.0,-9999,-9999,-0.756133,0.143318,0.0,-9999,-9999,0.317703,0.614692,0.0,-9999,-9999,-0.756133,0.143318,0.0,-9999,-9999,0.284619,0.293197,0.296363,0.307742,0.311283,0.317703,0.317703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.756133,-0.756133,-0.756133,-0.756133,-0.756133,-0.756133,-0.756133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42078,0.286527,0.514684,0.0484048,0.169407,0.30938,0.38665,0.396184,0.645571,0.696688,1.42958,0.21643,0.0729165,0.313077,0.0489035,-0.0356435,0.115607,0.173039,0.191833,0.451799,0.513833,1.22807,0.0664373,0.0664372,0.0666791,0.000300573,0.0660837,0.066084,0.0664214,0.0664373,0.0664377,0.0664379,0.06644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.164,-0.268,1.457,0.73,0.004,-0.164,0.0,-0.268,1.457,0.0,0.73,0.004,0.0,1.32325,-9999,-9999,0.0,0.0,0.0,-9999,-9999,308.774,308.774,0.0,-9999,-9999,298.956,298.956,0.0,-9999,-9999,0.387,0.387,0.0,96.278,96.278,0.0,3.405,3.405,0.0,6.125,6.125,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.31751,-9999,-9999,-9999,-9999,-9999,-9999,52.5616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43,5,0,0,0.191517,0.0,-9999,-9999,0.191517,0.0,-9999,-9999,0.179929,0.0,0.00199995,0.15709,0.1671,0.1671,0.182257,0.191517,0.191517,0.196048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283867,0.644515,0.0,-9999,-9999,-0.66953,0.0596797,0.0,-9999,-9999,0.283867,0.644515,0.0,-9999,-9999,-0.66953,0.0596797,0.0,-9999,-9999,0.246834,0.257601,0.257601,0.273906,0.283867,0.283867,0.288741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66953,-0.66953,-0.66953,-0.66953,-0.66953,-0.66953,-0.66953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42844,1.18016,1.53131,0.0635059,0.910792,1.2718,1.36836,1.38651,1.73624,1.89826,2.59583,1.24618,0.988646,1.35138,0.0644513,0.719291,1.1047,1.17684,1.20426,1.57915,1.74117,2.41609,0.675848,0.675847,0.678308,0.00305764,0.672251,0.672254,0.675687,0.675848,0.675853,0.675855,0.675875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.412,-0.427,0.902,-0.306,0.149,-0.412,0.0,-0.427,0.902,0.0,-0.306,0.149,0.0,1.70845,-9999,-9999,0.0,0.0,0.0,-9999,-9999,305.327,305.327,0.0,-9999,-9999,293.862,293.862,0.0,-9999,-9999,0.359,0.359,0.0,96.284,96.284,0.0,3.389,3.389,0.0,4.695,4.695,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.2665,-9999,-9999,-9999,-9999,-9999,-9999,69.165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42,6,0,0,0.205392,0.0,-9999,-9999,0.205392,0.0,-9999,-9999,0.193127,0.0,0.00166809,0.17541,0.18189,0.18189,0.197136,0.19982,0.205392,0.205392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331931,0.595632,0.0,-9999,-9999,-0.740111,0.134061,0.0,-9999,-9999,0.331931,0.595632,0.0,-9999,-9999,-0.740111,0.134061,0.0,-9999,-9999,0.298911,0.306047,0.306047,0.322838,0.325794,0.331931,0.331931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.740111,-0.740111,-0.740111,-0.740111,-0.740111,-0.740111,-0.740111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38941,1.14162,1.49299,0.0637406,0.873981,1.23033,1.32943,1.34749,1.70008,1.85733,2.56502,1.19228,0.936229,1.29986,0.064592,0.674581,1.04844,1.12404,1.15036,1.52468,1.68192,2.37552,0.634785,0.634783,0.637095,0.00287186,0.631406,0.631409,0.634633,0.634785,0.634789,0.634791,0.63481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.664,-2.752,1.122,-2.052,0.074,-2.664,0.0,-2.752,1.122,0.0,-2.052,0.074,0.0,2.1438,-9999,-9999,0.0,0.0,0.0,-9999,-9999,298.043,298.043,0.0,-9999,-9999,283.095,283.095,0.0,-9999,-9999,0.225,0.225,0.0,97.035,97.035,0.0,0.708,0.708,0.0,2.334,2.334,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,10.5554,-9999,-9999,-9999,-9999,-9999,-9999,62.1545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42,6,0,0,0.213611,0.0,-9999,-9999,0.213611,0.0,-9999,-9999,0.201607,0.0,0.00158018,0.182854,0.190829,0.193772,0.20435,0.207642,0.213611,0.213611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340982,0.602654,0.0,-9999,-9999,-0.740111,0.134061,0.0,-9999,-9999,0.340982,0.602654,0.0,-9999,-9999,-0.740111,0.134061,0.0,-9999,-9999,0.30711,0.315892,0.319134,0.330783,0.334409,0.340982,0.340982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.740111,-0.740111,-0.740111,-0.740111,-0.740111,-0.740111,-0.740111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10126,0.871814,1.20702,0.0625846,0.633843,0.939915,1.04533,1.06181,1.41332,1.53543,2.29079,0.896912,0.658203,1.00542,0.0631613,0.431056,0.746143,0.831723,0.857462,1.22995,1.35258,2.08929,0.405935,0.405934,0.407413,0.00183651,0.403775,0.403776,0.405838,0.405935,0.405938,0.405939,0.405951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.536,-7.264,2.909,-9.13,0.743,-7.536,0.0,-7.264,2.909,0.0,-9.13,0.743,0.0,2.6305,-9999,-9999,0.0,0.0,0.0,-9999,-9999,280.609,280.609,0.0,-9999,-9999,257.326,257.326,0.0,-9999,-9999,0.247,0.247,0.0,96.792,96.792,0.0,2.996,2.996,0.0,2.878,2.878,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.31751,-9999,-9999,-9999,-9999,-9999,-9999,52.5616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41,7,0,0,0.191517,0.0,-9999,-9999,0.191517,0.0,-9999,-9999,0.179929,0.0,0.00199995,0.15709,0.1671,0.1671,0.182257,0.191517,0.191517,0.196048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327909,0.627196,0.0,-9999,-9999,-0.655093,0.0574692,0.0,-9999,-9999,0.327909,0.627196,0.0,-9999,-9999,-0.655093,0.0574692,0.0,-9999,-9999,0.28907,0.300362,0.300362,0.317462,0.327909,0.327909,0.333021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.655093,-0.655093,-0.655093,-0.655093,-0.655093,-0.655093,-0.655093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628993,0.460253,0.728848,0.054021,0.301548,0.496594,0.586884,0.598884,0.891905,0.962239,1.71961,0.446736,0.268736,0.548919,0.0548297,0.10853,0.329494,0.395367,0.416627,0.724805,0.805149,1.53987,0.153575,0.153574,0.154134,0.000694796,0.152757,0.152758,0.153538,0.153575,0.153576,0.153576,0.153581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.53,-0.622,0.542,0.01,0.124,-0.53,0.0,-0.622,0.542,0.0,0.01,0.124,0.0,3.17034,-9999,-9999,0.0,0.0,0.0,-9999,-9999,293.349,293.349,0.0,-9999,-9999,276.157,276.157,0.0,-9999,-9999,0.304,0.304,0.0,95.453,95.453,0.0,5.409,5.409,0.0,5.663,5.663,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.2665,-9999,-9999,-9999,-9999,-9999,-9999,69.165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41,7,0,0,0.205392,0.0,-9999,-9999,0.205392,0.0,-9999,-9999,0.193127,0.0,0.00166809,0.17541,0.18189,0.18189,0.197136,0.19982,0.205392,0.205392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357384,0.579444,0.0,-9999,-9999,-0.736048,0.122852,0.0,-9999,-9999,0.357384,0.579444,0.0,-9999,-9999,-0.736048,0.122852,0.0,-9999,-9999,0.323559,0.33087,0.33087,0.34807,0.351098,0.357384,0.357384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.736048,-0.736048,-0.736048,-0.736048,-0.736048,-0.736048,-0.736048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37175,1.12436,1.4756,0.0638094,0.857707,1.21176,1.31186,1.32986,1.68347,1.83855,2.55047,1.17461,0.918971,1.28247,0.0646591,0.658307,1.02987,1.10647,1.13273,1.50806,1.66314,2.36096,0.617055,0.617054,0.619301,0.00279166,0.613771,0.613774,0.616908,0.617055,0.61706,0.617062,0.61708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.582,-3.417,1.762,-4.552,0.162,-3.582,0.0,-3.417,1.762,0.0,-4.552,0.162,0.0,3.76428,-9999,-9999,0.0,0.0,0.0,-9999,-9999,278.286,278.286,0.0,-9999,-9999,253.893,253.893,0.0,-9999,-9999,0.351,0.351,0.0,96.773,96.773,0.0,0.909,0.909,0.0,4.561,4.561,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,10.5554,-9999,-9999,-9999,-9999,-9999,-9999,62.1545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41,7,0,0,0.213611,0.0,-9999,-9999,0.213611,0.0,-9999,-9999,0.201607,0.0,0.00158018,0.182854,0.190829,0.193772,0.20435,0.207642,0.213611,0.213611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366656,0.586425,0.0,-9999,-9999,-0.736048,0.122852,0.0,-9999,-9999,0.366656,0.586425,0.0,-9999,-9999,-0.736048,0.122852,0.0,-9999,-9999,0.331958,0.340954,0.344275,0.356209,0.359923,0.366656,0.366656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.736048,-0.736048,-0.736048,-0.736048,-0.736048,-0.736048,-0.736048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00035,0.781461,1.1059,0.0613503,0.558402,0.842615,0.94678,0.962455,1.30711,1.41698,2.18065,0.795995,0.56785,0.904288,0.0619183,0.355382,0.648843,0.733169,0.758104,1.12003,1.23412,1.97915,0.34494,0.344939,0.346195,0.00156056,0.343104,0.343105,0.344857,0.34494,0.344942,0.344943,0.344954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.557,-4.467,0.718,-5.007,0.051,-4.557,0.0,-4.467,0.718,0.0,-5.007,0.051,0.0,4.41375,-9999,-9999,0.0,0.0,0.0,-9999,-9999,284.643,284.643,0.0,-9999,-9999,263.289,263.289,0.0,-9999,-9999,0.293,0.293,0.0,97.708,97.708,0.0,4.003,4.003,0.0,4.051,4.051,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.31751,-9999,-9999,-9999,-9999,-9999,-9999,52.5616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.191517,0.0,-9999,-9999,0.191517,0.0,-9999,-9999,0.179929,0.0,0.00199995,0.15709,0.1671,0.1671,0.182257,0.191517,0.191517,0.196048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360107,0.599889,0.0,-9999,-9999,-0.693206,0.120216,0.0,-9999,-9999,0.360107,0.599889,0.0,-9999,-9999,-0.693206,0.120216,0.0,-9999,-9999,0.320296,0.331871,0.331871,0.349398,0.360107,0.360107,0.365347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.693206,-0.693206,-0.693206,-0.693206,-0.693206,-0.693206,-0.693206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885047,0.675843,0.990923,0.0604568,0.467221,0.728903,0.833635,0.848536,1.1891,1.28494,2.06297,0.70279,0.484326,0.810994,0.0613189,0.275216,0.561804,0.642119,0.66628,1.02417,1.12785,1.88324,0.264268,0.264267,0.26523,0.00119559,0.262861,0.262862,0.264205,0.264268,0.264269,0.26427,0.264278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.778,-2.801,1.568,-2.665,0.287,-2.778,0.0,-2.801,1.568,0.0,-2.665,0.287,0.0,5.12015,-9999,-9999,0.0,0.0,0.0,-9999,-9999,290.094,290.094,0.0,-9999,-9999,271.346,271.346,0.0,-9999,-9999,0.307,0.307,0.0,97.433,97.433,0.0,0.388,0.388,0.0,3.163,3.163,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.2665,-9999,-9999,-9999,-9999,-9999,-9999,69.165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.205392,0.0,-9999,-9999,0.205392,0.0,-9999,-9999,0.193127,0.0,0.00166809,0.17541,0.18189,0.18189,0.197136,0.19982,0.205392,0.205392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385402,0.557992,0.0,-9999,-9999,-0.739458,0.114147,0.0,-9999,-9999,0.385402,0.557992,0.0,-9999,-9999,-0.739458,0.114147,0.0,-9999,-9999,0.350731,0.358225,0.358225,0.375855,0.378959,0.385402,0.385402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.739458,-0.739458,-0.739458,-0.739458,-0.739458,-0.739458,-0.739458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09096,0.863243,1.19654,0.0623217,0.627512,0.930678,1.03542,1.05178,1.40156,1.52243,2.27731,0.89382,0.657851,1.00341,0.0631446,0.428112,0.748788,0.830026,0.85464,1.22615,1.34702,2.08781,0.402735,0.402734,0.4042,0.00182203,0.400591,0.400593,0.402639,0.402735,0.402737,0.402739,0.402751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20230120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.773,-3.826,0.323,-3.507,0.04,-3.773,0.0,-3.826,0.323,0.0,-3.507,0.04,0.0,5.88477,-9999,-9999,0.0,0.0,0.0,-9999,-9999,288.64,288.64,0.0,-9999,-9999,269.197,269.197,0.0,-9999,-9999,0.389,0.389,0.0,98.051,98.051,0.0,0.236,0.236,0.0,3.586,3.586,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,10.5554,-9999,-9999,-9999,-9999,-9999,-9999,62.1545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,8,0,0,0.213611,0.0,-9999,-9999,0.213611,0.0,-9999,-9999,0.201607,0.0,0.00158018,0.182854,0.190829,0.193772,0.20435,0.207642,0.213611,0.213611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394906,0.564936,0.0,-9999,-9999,-0.739458,0.114147,0.0,-9999,-9999,0.394906,0.564936,0.0,-9999,-9999,-0.739458,0.114147,0.0,-9999,-9999,0.35934,0.368561,0.371965,0.384198,0.388004,0.394906,0.394906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.739458,-0.739458,-0.739458,-0.739458,-0.739458,-0.739458,-0.739458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968916,0.75046,1.07515,0.0615807,0.529025,0.809263,0.915427,0.931026,1.27814,1.38414,2.15662,0.764566,0.53685,0.87354,0.0621462,0.326047,0.615491,0.701817,0.726675,1.08955,1.20129,1.95512,0.313482,0.313482,0.314623,0.00141824,0.311814,0.311815,0.313408,0.313482,0.313484,0.313485,0.313495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
