date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2017-09-12,5.560916666666667,2.333000000000027,8.257999999999981,5.9249999999999545,0.0,780.0666666666666,14.130728793969428,4.975999999999999
2017-09-13,7.390583333333332,1.7099999999999795,12.185000000000002,10.475000000000023,0.0,787.0375,16.77369005762915,6.3729999999999905
2017-09-14,6.684000000000004,0.6820000000000164,10.067999999999984,9.385999999999967,0.015208333333333332,783.28125,36.65934250299608,9.226999999999975
2017-09-15,3.4073541666666642,-0.7980000000000018,7.4080000000000155,8.206000000000017,0.0,780.7604166666666,7.461281412258201,3.1270000000000095
2017-09-16,3.764062499999999,0.5620000000000118,6.920999999999992,6.3589999999999804,0.0,778.5729166666666,13.083074982662438,3.4680000000000177
2017-09-17,3.470437500000005,1.2080000000000268,6.478000000000009,5.269999999999982,0.007291666666666666,780.2541666666666,7.574017161236261,2.5
2017-09-18,3.671312499999997,1.5219999999999914,6.51400000000001,4.992000000000019,0.0,782.0124999999999,9.991699923865905,2.708000000000027
2017-09-19,2.6649375000000006,0.5570000000000164,4.90300000000002,4.346000000000004,0.0,781.7375000000001,3.983395363560375,1.492999999999995
2017-09-20,4.232333333333336,1.36099999999999,8.646000000000015,7.285000000000025,0.0,784.7937499999999,6.9568631228921465,2.3279999999999745
2017-09-21,5.912604166666667,0.7860000000000014,11.800999999999988,11.014999999999986,0.0,787.1208333333333,13.410951595680872,4.802999999999997
2017-09-22,7.175791666666669,2.6229999999999905,12.018000000000029,9.395000000000039,0.0,789.18125,16.81516694772842,6.9950000000000045
2017-09-23,7.0476250000000045,2.927000000000021,10.843000000000018,7.915999999999997,0.0,789.19375,21.982242233091913,6.581000000000017
2017-09-24,7.044687500000001,3.6850000000000023,11.178999999999974,7.493999999999971,0.0,787.7583333333333,19.386467539010834,5.958000000000027
2017-09-25,6.470791666666664,2.636000000000024,11.069999999999993,8.433999999999969,0.0031250000000000006,787.3354166666667,30.556969667770282,5.829000000000008
2017-09-26,6.668895833333335,4.627999999999986,9.105000000000018,4.477000000000032,0.0,788.9145833333333,30.189160449595395,5.781000000000006
2017-09-27,7.523145833333332,5.838999999999999,9.930999999999983,4.0919999999999845,0.0,791.4562500000001,34.696105607492065,6.538000000000011
2017-09-28,7.974979166666663,4.305000000000007,12.363999999999976,8.058999999999969,0.0,793.7854166666666,29.291636755647108,6.514999999999986
2017-09-29,8.694916666666668,6.317000000000007,11.988,5.670999999999992,0.0,792.15,31.26448151185933,7.625
2017-09-30,7.8054166666666625,5.7479999999999905,10.043999999999983,4.295999999999992,0.049999999999999996,788.3229166666666,39.525012624099034,7.589999999999975
2017-10-01,6.935687500000004,5.353999999999985,8.913000000000011,3.559000000000026,0.015625,787.9125,34.49711101471788,6.346000000000004
2017-10-02,7.398145833333333,5.088999999999999,9.822999999999979,4.7339999999999804,0.00125,790.1750000000001,35.11531259931884,6.733000000000004
2017-10-03,7.578437499999996,3.033999999999992,10.293000000000006,7.2590000000000146,0.0,789.1444444444445,,8.028999999999996
2017-10-04,6.43329166666667,0.9069999999999823,11.601999999999975,10.694999999999993,0.0,791.9897435897435,15.421906530262737,5.5330000000000155
2017-10-05,8.641645833333333,4.968999999999994,14.178999999999974,9.20999999999998,0.0,787.9583333333334,13.80889977886571,7.677000000000021
2017-10-06,4.402145833333336,0.8570000000000277,6.940999999999974,6.083999999999946,0.0,782.75,8.519237122770209,4.779999999999973
2017-10-07,4.415812500000006,0.26499999999998636,9.595000000000027,9.330000000000041,0.0,786.71875,4.4566554324098835,2.9080000000000155
2017-10-08,4.898541666666669,2.3460000000000036,8.923999999999978,6.5779999999999745,0.0062499999999999995,784.4416666666666,13.811510484595985,3.714999999999975
2017-10-09,4.8407083333333345,1.9049999999999727,9.091999999999985,7.187000000000012,0.0,785.3395833333334,13.904928470176062,3.8310000000000173
2017-10-10,5.086333333333333,0.8240000000000123,10.009999999999991,9.185999999999979,0.0,787.2208333333333,12.120248457715974,3.4069999999999823
2017-10-11,6.253541666666671,2.083000000000027,11.071000000000026,8.988,0.0,790.0749999999999,17.709036650115365,5.048999999999978
2017-10-12,7.000291666666668,3.427000000000021,12.009999999999991,8.58299999999997,0.0,792.9041666666667,13.944475915406205,6.194999999999993
2017-10-13,7.842416666666666,3.5960000000000036,13.012,9.415999999999997,0.0,795.0458333333332,14.911800290592266,6.5989999999999895
2017-10-14,8.566166666666666,5.339999999999975,13.113,7.773000000000025,0.0,796.5458333333332,19.597620977630072,7.603000000000009
2017-10-15,7.948770833333334,1.8249999999999886,13.524000000000001,11.699000000000012,0.0,797.2708333333334,13.801055540977696,5.4010000000000105
2017-10-16,8.340812499999998,2.7379999999999995,13.930000000000007,11.192000000000007,0.0,796.75625,17.081338226976793,7.375999999999976
2017-10-17,7.951041666666669,4.252999999999986,12.398000000000025,8.145000000000039,0.0,793.6625,18.728664678702533,7.5
2017-10-18,5.304979166666669,0.5980000000000132,10.298000000000002,9.699999999999989,0.0,787.7624999999999,13.184281018150203,4.785000000000025
2017-10-19,5.652833333333331,2.6170000000000186,9.677000000000021,7.060000000000002,0.0,786.3604166666665,18.883355932864426,5.148000000000025
2017-10-20,6.074625000000001,2.34699999999998,9.613,7.2660000000000196,0.0,787.5979166666667,13.068310754765179,4.795999999999992
